Transaction_ID,Product_ID,Location_ID,Transaction_Type,Quantity,Unit_Cost,Transaction_Date,Reference_Number,Created_By_User
TXN-01260,LIG-080,UK-048,TRANSFER,-192,1712.99,02-07-2025,TR-8481-20250702,inventory_mgr
TXN-01261,ELE-112,USA-034,ISSUE,-288,2995.98,11-03-2025,IS-1327-20250311,system_admin
TXN-01262,MIR-181,BRA-006,TRANSFER,15,398.22,15-04-2025,TR-7014-20250415,store_keeper
TXN-01263,CAB-014,GER-019,ISSUE,-172,67.99,23-03-2025,IS-1167-20250323,store_keeper
TXN-01264,CAB-028,GER-011,ISSUE,-63,99.97,25-04-2025,IS-8867-20250425,inventory_mgr
TXN-01265,ELE-107,GER-035,TRANSFER,-44,2526.62,01-05-2025,TR-6255-20250501,inventory_mgr
TXN-01266,ELE-085,USA-018,TRANSFER,132,4156.94,04-07-2025,TR-7595-20250704,store_keeper
TXN-01267,TYR-134,IND-017,TRANSFER,-98,7132.79,14-07-2025,TR-7096-20250714,system_admin
TXN-01268,MIR-182,USA-034,RECEIPT,306,597.72,12-06-2025,RE-3190-20250612,auto_process
TXN-01269,TYR-142,UK-024,ISSUE,-239,3335.09,12-03-2025,IS-3748-20250312,auto_process
TXN-01270,ELE-099,CAN-023,TRANSFER,-79,4234.95,16-06-2025,TR-6631-20250616,auto_process
TXN-01271,LIG-042,AUS-013,RECEIPT,192,1455.1,10-08-2025,RE-6352-20250810,auto_process
TXN-01272,MIR-185,USA-018,RECEIPT,123,327.2,30-06-2025,RE-1948-20250630,system_admin
TXN-01273,LIG-058,IND-025,TRANSFER,-51,642.1,26-05-2025,TR-2973-20250526,store_keeper
TXN-01274,ELE-108,JAP-020,RECEIPT,149,1353.52,28-05-2025,RE-6043-20250528,system_admin
TXN-01275,ELE-114,USA-002,RECEIPT,112,4377.93,22-03-2025,RE-7902-20250322,system_admin
TXN-01276,TYR-149,IND-049,TRANSFER,-114,2620.16,23-03-2025,TR-6527-20250323,auto_process
TXN-01277,CAB-012,AUS-045,ISSUE,-72,99.24,09-06-2025,IS-9960-20250609,system_admin
TXN-01278,CAB-032,GER-019,TRANSFER,101,80.09,31-07-2025,TR-2587-20250731,auto_process
TXN-01279,ELE-116,AUS-005,ISSUE,-110,2934.01,04-04-2025,IS-9745-20250404,inventory_mgr
TXN-01280,TYR-126,GER-003,RECEIPT,296,9289.19,07-07-2025,RE-6902-20250707,store_keeper
TXN-01281,LIG-049,CAN-023,RECEIPT,287,2255.23,22-06-2025,RE-3333-20250622,system_admin
TXN-01282,ELE-088,JAP-004,TRANSFER,-182,4753.79,19-05-2025,TR-4215-20250519,store_keeper
TXN-01283,ELE-109,BRA-030,TRANSFER,-13,572.76,13-05-2025,TR-1279-20250513,inventory_mgr
TXN-01284,TYR-147,BRA-014,ISSUE,-211,7692.82,28-03-2025,IS-8022-20250328,store_keeper
TXN-01285,MIR-192,USA-010,RECEIPT,19,1193.33,06-05-2025,RE-7618-20250506,system_admin
TXN-01286,LIG-068,GER-011,TRANSFER,-137,2284.62,11-08-2025,TR-3519-20250811,auto_process
TXN-01287,ELE-104,JAP-012,TRANSFER,155,4875.52,21-03-2025,TR-4445-20250321,system_admin
TXN-01288,TYR-139,UK-032,RECEIPT,305,3387.06,11-03-2025,RE-4445-20250311,system_admin
TXN-01289,LIG-056,IND-001,RECEIPT,52,1812.67,25-06-2025,RE-3458-20250625,inventory_mgr
TXN-01290,ELE-100,AUS-029,RECEIPT,138,8621.9,16-05-2025,RE-9115-20250516,store_keeper
TXN-01291,MIR-179,GER-035,TRANSFER,50,502.13,21-06-2025,TR-1371-20250621,inventory_mgr
TXN-01292,MIR-169,IND-049,ISSUE,-78,709.7,01-06-2025,IS-2015-20250601,system_admin
TXN-01293,LIG-054,CAN-015,RECEIPT,198,2074.73,09-08-2025,RE-4779-20250809,auto_process
TXN-01294,MIR-186,AUS-045,ISSUE,-251,192.81,03-07-2025,IS-7139-20250703,auto_process
TXN-01295,LIG-066,GER-027,ISSUE,-180,1803.61,22-07-2025,IS-2781-20250722,system_admin
TXN-01296,MIR-189,IND-009,RECEIPT,399,1369.09,05-08-2025,RE-3294-20250805,system_admin
TXN-01297,LIG-053,JAP-012,TRANSFER,-26,1993.51,01-03-2025,TR-2272-20250301,system_admin
TXN-01298,TYR-122,UK-032,RECEIPT,488,8335.26,04-06-2025,RE-5441-20250604,auto_process
TXN-01299,TYR-139,AUS-013,TRANSFER,-124,3208.77,27-07-2025,TR-5436-20250727,store_keeper
TXN-01300,CAB-005,CAN-007,RECEIPT,257,54.26,06-07-2025,RE-4101-20250706,inventory_mgr
TXN-01301,TYR-123,CAN-023,RECEIPT,105,5759.7,29-07-2025,RE-8855-20250729,inventory_mgr
TXN-01302,MIR-177,USA-050,ISSUE,-156,584.13,20-06-2025,IS-6751-20250620,auto_process
TXN-01303,LIG-075,IND-017,ISSUE,-70,2295.25,14-02-2025,IS-6279-20250214,store_keeper
TXN-01304,TYR-154,UK-032,TRANSFER,-198,5297.47,09-06-2025,TR-6027-20250609,auto_process
TXN-01305,LIG-057,GER-043,TRANSFER,87,1750.07,28-04-2025,TR-4781-20250428,auto_process
TXN-01306,TYR-129,JAP-012,TRANSFER,-135,9809.42,11-03-2025,TR-7171-20250311,store_keeper
TXN-01307,MIR-196,GER-043,RECEIPT,315,649.57,17-06-2025,RE-3530-20250617,inventory_mgr
TXN-01308,CAB-034,JAP-004,RECEIPT,372,89.34,01-04-2025,RE-5681-20250401,auto_process
TXN-01309,MIR-173,AUS-045,TRANSFER,-81,1136.19,08-06-2025,TR-3792-20250608,system_admin
TXN-01310,LIG-053,UK-040,ISSUE,-179,2205.14,28-02-2025,IS-1961-20250228,system_admin
TXN-01311,LIG-063,GER-019,ISSUE,-111,637.77,18-05-2025,IS-8733-20250518,inventory_mgr
TXN-01312,LIG-059,IND-001,ISSUE,-41,411.4,28-06-2025,IS-2740-20250628,inventory_mgr
TXN-01313,LIG-064,IND-033,TRANSFER,144,1030.28,01-06-2025,TR-3739-20250601,system_admin
TXN-01314,CAB-026,BRA-006,ISSUE,-93,50.94,13-02-2025,IS-9853-20250213,inventory_mgr
TXN-01315,MIR-188,UK-024,RECEIPT,321,236.52,27-05-2025,RE-7991-20250527,store_keeper
TXN-01316,MIR-192,GER-043,TRANSFER,-99,1373.57,12-07-2025,TR-7387-20250712,inventory_mgr
TXN-01317,MIR-184,UK-032,RECEIPT,165,1002.09,28-03-2025,RE-2681-20250328,inventory_mgr
TXN-01318,LIG-044,USA-018,RECEIPT,401,2570.93,20-03-2025,RE-6572-20250320,system_admin
TXN-01319,MIR-163,UK-016,TRANSFER,77,688.95,08-06-2025,TR-7380-20250608,auto_process
TXN-01320,TYR-129,JAP-004,TRANSFER,-1,9400.28,27-06-2025,TR-4878-20250627,auto_process
TXN-01321,ELE-100,USA-034,RECEIPT,461,8069.39,10-04-2025,RE-1621-20250410,inventory_mgr
TXN-01322,ELE-102,IND-025,TRANSFER,-145,5020.51,09-05-2025,TR-4478-20250509,system_admin
TXN-01323,ELE-112,BRA-038,RECEIPT,152,2922.88,06-05-2025,RE-2215-20250506,store_keeper
TXN-01324,ELE-106,IND-033,RECEIPT,447,4807.93,28-03-2025,RE-1404-20250328,inventory_mgr
TXN-01325,MIR-176,USA-010,RECEIPT,366,1255.93,20-03-2025,RE-3177-20250320,auto_process
TXN-01326,TYR-134,BRA-030,ISSUE,-189,7953.53,01-08-2025,IS-4289-20250801,store_keeper
TXN-01327,TYR-148,USA-050,TRANSFER,-46,4935.56,23-05-2025,TR-6652-20250523,store_keeper
TXN-01328,TYR-125,JAP-036,ISSUE,-172,10469.65,19-07-2025,IS-7915-20250719,inventory_mgr
TXN-01329,TYR-137,AUS-045,TRANSFER,24,2069.19,28-07-2025,TR-2657-20250728,inventory_mgr
TXN-01330,LIG-071,BRA-030,ISSUE,-66,412.97,21-02-2025,IS-1482-20250221,auto_process
TXN-01331,LIG-072,IND-017,ISSUE,-26,1922.73,27-05-2025,IS-3200-20250527,inventory_mgr
TXN-01332,ELE-084,GER-027,ISSUE,-28,3268.79,30-03-2025,IS-6833-20250330,store_keeper
TXN-01333,MIR-172,IND-049,ISSUE,-45,1019.34,06-04-2025,IS-8021-20250406,system_admin
TXN-01334,LIG-063,IND-001,RECEIPT,259,658.41,18-04-2025,RE-7084-20250418,auto_process
TXN-01335,ELE-120,BRA-038,RECEIPT,306,6143.85,10-06-2025,RE-9554-20250610,store_keeper
TXN-01336,MIR-178,AUS-005,RECEIPT,16,391.74,02-08-2025,RE-3827-20250802,auto_process
TXN-01337,CAB-034,AUS-005,ISSUE,-282,84.99,22-03-2025,IS-3305-20250322,inventory_mgr
TXN-01338,ELE-113,IND-025,RECEIPT,404,7003.52,13-04-2025,RE-3767-20250413,system_admin
TXN-01339,TYR-138,CAN-031,ISSUE,-288,1459.93,29-06-2025,IS-6517-20250629,inventory_mgr
TXN-01340,ELE-084,GER-043,ISSUE,-229,3037.6,27-07-2025,IS-5698-20250727,system_admin
TXN-01341,TYR-155,JAP-028,RECEIPT,389,6051.91,26-07-2025,RE-1881-20250726,auto_process
TXN-01342,ELE-103,IND-009,ISSUE,-221,2983.03,28-02-2025,IS-1630-20250228,store_keeper
TXN-01343,CAB-020,AUS-005,ISSUE,-20,70.46,28-05-2025,IS-5331-20250528,inventory_mgr
TXN-01344,MIR-189,IND-033,RECEIPT,241,1382.28,29-03-2025,RE-3336-20250329,system_admin
TXN-01345,TYR-141,UK-040,ISSUE,-293,3675.12,28-03-2025,IS-1349-20250328,store_keeper
TXN-01346,ELE-097,UK-032,RECEIPT,51,6952.59,02-03-2025,RE-9767-20250302,inventory_mgr
TXN-01347,TYR-137,UK-016,RECEIPT,428,1978.2,21-03-2025,RE-6651-20250321,inventory_mgr
TXN-01348,TYR-138,JAP-004,RECEIPT,17,1775.6,15-07-2025,RE-7789-20250715,inventory_mgr
TXN-01349,TYR-148,BRA-030,RECEIPT,72,5996.22,06-06-2025,RE-9182-20250606,inventory_mgr
TXN-01350,ELE-093,IND-009,TRANSFER,53,804.53,15-07-2025,TR-8143-20250715,inventory_mgr
TXN-01351,CAB-016,IND-009,ISSUE,-32,106.12,23-05-2025,IS-9899-20250523,inventory_mgr
TXN-01352,TYR-149,JAP-004,TRANSFER,125,2672.83,03-08-2025,TR-3986-20250803,store_keeper
TXN-01353,ELE-095,AUS-005,ISSUE,-188,3247.85,25-03-2025,IS-9498-20250325,inventory_mgr
TXN-01354,MIR-189,CAN-047,ISSUE,-26,1351.2,04-04-2025,IS-3434-20250404,inventory_mgr
TXN-01355,CAB-013,BRA-022,ISSUE,-164,125.7,02-07-2025,IS-8541-20250702,auto_process
TXN-01356,TYR-147,UK-048,RECEIPT,448,8971.67,30-06-2025,RE-8111-20250630,store_keeper
TXN-01357,TYR-159,IND-049,RECEIPT,417,10334.11,21-04-2025,RE-6155-20250421,store_keeper
TXN-01358,TYR-157,UK-024,RECEIPT,395,9491.63,25-04-2025,RE-5049-20250425,store_keeper
TXN-01359,LIG-075,BRA-014,TRANSFER,-157,2449.61,03-05-2025,TR-6509-20250503,system_admin
TXN-01360,LIG-048,AUS-029,RECEIPT,467,2283.01,21-07-2025,RE-7673-20250721,inventory_mgr
TXN-01361,TYR-131,CAN-023,RECEIPT,426,5324.65,06-08-2025,RE-4805-20250806,inventory_mgr
TXN-01362,MIR-173,AUS-045,RECEIPT,180,1038.05,30-04-2025,RE-2816-20250430,store_keeper
TXN-01363,LIG-061,BRA-046,RECEIPT,102,588.51,16-06-2025,RE-8497-20250616,system_admin
TXN-01364,ELE-092,IND-033,TRANSFER,10,6229.18,27-04-2025,TR-2580-20250427,store_keeper
TXN-01365,ELE-096,CAN-015,RECEIPT,375,5030.8,01-04-2025,RE-8703-20250401,inventory_mgr
TXN-01366,MIR-162,CAN-023,RECEIPT,260,1090.45,11-03-2025,RE-4720-20250311,system_admin
TXN-01367,LIG-080,UK-016,RECEIPT,303,1449.5,10-08-2025,RE-9546-20250810,auto_process
TXN-01368,TYR-126,JAP-044,ISSUE,-225,8520.55,28-03-2025,IS-7644-20250328,store_keeper
TXN-01369,ELE-120,CAN-031,TRANSFER,69,5503.48,16-02-2025,TR-7524-20250216,store_keeper
TXN-01370,MIR-173,BRA-006,ISSUE,-228,1267.93,10-07-2025,IS-5575-20250710,inventory_mgr
TXN-01371,CAB-011,USA-010,ISSUE,-104,84.14,10-05-2025,IS-8086-20250510,auto_process
TXN-01372,ELE-081,BRA-038,ISSUE,-277,7157.78,23-05-2025,IS-8349-20250523,inventory_mgr
TXN-01373,ELE-091,UK-040,ISSUE,-286,3554.91,12-05-2025,IS-1568-20250512,store_keeper
TXN-01374,TYR-136,USA-002,ISSUE,-260,7893.36,16-07-2025,IS-9009-20250716,auto_process
TXN-01375,ELE-083,AUS-021,ISSUE,-201,7446.76,19-02-2025,IS-8970-20250219,inventory_mgr
TXN-01376,TYR-128,IND-049,TRANSFER,126,7248.69,13-05-2025,TR-4657-20250513,inventory_mgr
TXN-01377,LIG-053,BRA-038,RECEIPT,214,2072.72,25-03-2025,RE-2647-20250325,auto_process
TXN-01378,MIR-164,CAN-039,ISSUE,-193,1373.54,01-07-2025,IS-1252-20250701,auto_process
TXN-01379,LIG-051,IND-009,RECEIPT,398,532.73,23-04-2025,RE-9454-20250423,system_admin
TXN-01380,MIR-185,CAN-047,RECEIPT,55,324.78,17-07-2025,RE-7235-20250717,system_admin
TXN-01381,TYR-140,UK-048,RECEIPT,195,1837.67,05-07-2025,RE-6836-20250705,auto_process
TXN-01382,CAB-038,USA-050,RECEIPT,319,95.31,30-06-2025,RE-9824-20250630,system_admin
TXN-01383,ELE-090,USA-042,TRANSFER,-111,3080.03,16-06-2025,TR-5846-20250616,store_keeper
TXN-01384,TYR-160,JAP-028,ISSUE,-69,7426.42,28-07-2025,IS-1418-20250728,inventory_mgr
TXN-01385,MIR-200,UK-016,RECEIPT,152,844.74,06-04-2025,RE-1775-20250406,store_keeper
TXN-01386,MIR-192,CAN-047,TRANSFER,-200,1311.71,02-03-2025,TR-9001-20250302,inventory_mgr
TXN-01387,LIG-057,CAN-031,RECEIPT,478,1633.27,13-03-2025,RE-4773-20250313,store_keeper
TXN-01388,ELE-082,GER-043,ISSUE,-268,2775.09,01-08-2025,IS-2347-20250801,system_admin
TXN-01389,LIG-046,BRA-006,RECEIPT,55,926.98,29-04-2025,RE-6343-20250429,inventory_mgr
TXN-01390,TYR-122,USA-026,RECEIPT,405,6964.28,14-04-2025,RE-8211-20250414,inventory_mgr
TXN-01391,CAB-028,CAN-047,TRANSFER,199,121.98,20-06-2025,TR-8209-20250620,auto_process
TXN-01392,ELE-117,CAN-023,TRANSFER,-81,5204.97,24-02-2025,TR-5252-20250224,store_keeper
TXN-01393,CAB-024,AUS-037,TRANSFER,-180,71.39,01-03-2025,TR-9669-20250301,inventory_mgr
TXN-01394,TYR-146,IND-001,ISSUE,-112,7697.03,20-05-2025,IS-8533-20250520,system_admin
TXN-01395,ELE-097,BRA-030,TRANSFER,181,6515.47,13-02-2025,TR-8488-20250213,system_admin
TXN-01396,CAB-038,USA-002,RECEIPT,286,87.39,26-06-2025,RE-5724-20250626,store_keeper
TXN-01397,CAB-015,AUS-021,ISSUE,-24,98.21,27-03-2025,IS-2289-20250327,store_keeper
TXN-01398,MIR-182,CAN-039,TRANSFER,-15,637.93,28-03-2025,TR-4605-20250328,inventory_mgr
TXN-01399,ELE-107,UK-016,RECEIPT,406,2614.36,19-06-2025,RE-5215-20250619,auto_process
TXN-01400,ELE-113,BRA-046,RECEIPT,120,7920.18,12-02-2025,RE-8272-20250212,auto_process
TXN-01401,MIR-168,CAN-007,ISSUE,-63,1366.6,17-07-2025,IS-7908-20250717,inventory_mgr
TXN-01402,TYR-151,CAN-007,RECEIPT,436,2060.32,03-04-2025,RE-4586-20250403,store_keeper
TXN-01403,CAB-035,GER-003,RECEIPT,385,131.49,25-03-2025,RE-2774-20250325,inventory_mgr
TXN-01404,LIG-075,UK-032,RECEIPT,461,2458.42,17-05-2025,RE-5891-20250517,inventory_mgr
TXN-01405,LIG-070,AUS-045,ISSUE,-45,918.97,15-07-2025,IS-6697-20250715,system_admin
TXN-01406,TYR-127,JAP-020,TRANSFER,-44,6975.63,10-06-2025,TR-5088-20250610,system_admin
TXN-01407,MIR-180,USA-018,ISSUE,-221,184.05,22-03-2025,IS-4187-20250322,auto_process
TXN-01408,CAB-028,BRA-038,TRANSFER,137,117.48,19-05-2025,TR-2112-20250519,inventory_mgr
TXN-01409,CAB-010,BRA-030,TRANSFER,113,78.52,26-04-2025,TR-5033-20250426,system_admin
TXN-01410,ELE-110,USA-002,RECEIPT,57,5204.45,02-05-2025,RE-4495-20250502,auto_process
TXN-01411,LIG-051,CAN-047,ISSUE,-231,558.6,28-05-2025,IS-3969-20250528,inventory_mgr
TXN-01412,TYR-155,IND-049,ISSUE,-297,5567.6,05-05-2025,IS-8847-20250505,inventory_mgr
TXN-01413,LIG-080,UK-040,TRANSFER,-98,1444.51,19-07-2025,TR-3656-20250719,system_admin
TXN-01414,ELE-090,BRA-046,TRANSFER,25,2822.82,03-04-2025,TR-5179-20250403,system_admin
TXN-01415,TYR-131,IND-041,ISSUE,-15,5068.9,23-04-2025,IS-3836-20250423,store_keeper
TXN-01416,TYR-146,AUS-029,RECEIPT,469,8306.06,07-06-2025,RE-2136-20250607,inventory_mgr
TXN-01417,CAB-004,AUS-005,ISSUE,-228,53.94,17-07-2025,IS-1178-20250717,store_keeper
TXN-01418,ELE-105,IND-025,ISSUE,-112,1715.24,28-05-2025,IS-1112-20250528,system_admin
TXN-01419,TYR-153,GER-027,TRANSFER,-86,4294.69,28-06-2025,TR-1632-20250628,store_keeper
TXN-01420,MIR-198,AUS-021,TRANSFER,-115,1669.12,26-02-2025,TR-5353-20250226,auto_process
TXN-01421,TYR-160,GER-027,TRANSFER,-74,8963,08-06-2025,TR-7796-20250608,system_admin
TXN-01422,LIG-050,USA-050,ISSUE,-251,1912.36,28-02-2025,IS-2601-20250228,store_keeper
TXN-01423,TYR-148,CAN-015,RECEIPT,434,5832.83,02-03-2025,RE-7564-20250302,store_keeper
TXN-01424,CAB-028,JAP-028,RECEIPT,490,120.51,13-02-2025,RE-6776-20250213,store_keeper
TXN-01425,TYR-137,BRA-046,RECEIPT,18,2005.73,01-03-2025,RE-9389-20250301,auto_process
TXN-01426,ELE-085,UK-032,RECEIPT,280,4009.3,11-05-2025,RE-1740-20250511,store_keeper
TXN-01427,CAB-034,IND-009,TRANSFER,-60,78.19,27-03-2025,TR-6327-20250327,auto_process
TXN-01428,MIR-183,AUS-013,ISSUE,-166,1361.77,11-06-2025,IS-1920-20250611,auto_process
TXN-01429,CAB-028,BRA-038,RECEIPT,476,99.22,21-04-2025,RE-3626-20250421,inventory_mgr
TXN-01430,ELE-100,AUS-037,ISSUE,-149,7122.72,27-06-2025,IS-6371-20250627,auto_process
TXN-01431,CAB-023,UK-040,RECEIPT,17,78.26,26-04-2025,RE-9160-20250426,inventory_mgr
TXN-01432,LIG-043,CAN-023,ISSUE,-180,2188.68,16-06-2025,IS-9367-20250616,system_admin
TXN-01433,CAB-016,UK-032,TRANSFER,-79,132.27,17-05-2025,TR-9592-20250517,inventory_mgr
TXN-01434,ELE-093,USA-050,ISSUE,-159,794.94,16-03-2025,IS-6667-20250316,auto_process
TXN-01435,TYR-121,AUS-037,RECEIPT,234,1870.32,01-07-2025,RE-9402-20250701,system_admin
TXN-01436,MIR-180,UK-040,RECEIPT,118,199.39,21-04-2025,RE-7926-20250421,auto_process
TXN-01437,ELE-095,JAP-028,ISSUE,-73,3170.94,04-05-2025,IS-8093-20250504,store_keeper
TXN-01438,TYR-143,JAP-020,ISSUE,-300,4833.84,08-04-2025,IS-8249-20250408,auto_process
TXN-01439,LIG-052,JAP-036,ISSUE,-206,1318.46,09-04-2025,IS-7526-20250409,auto_process
TXN-01440,MIR-174,USA-034,RECEIPT,381,644.72,11-08-2025,RE-3622-20250811,inventory_mgr
TXN-01441,CAB-028,GER-011,TRANSFER,73,114.24,14-05-2025,TR-2869-20250514,inventory_mgr
TXN-01442,ELE-091,CAN-023,RECEIPT,441,3833.09,03-08-2025,RE-4028-20250803,system_admin
TXN-01443,ELE-111,AUS-045,ISSUE,-249,8320.86,26-05-2025,IS-2504-20250526,store_keeper
TXN-01444,CAB-026,BRA-014,RECEIPT,218,50.9,22-07-2025,RE-7960-20250722,inventory_mgr
TXN-01445,TYR-144,USA-050,TRANSFER,-72,3268.29,08-07-2025,TR-4210-20250708,system_admin
TXN-01446,MIR-172,IND-041,ISSUE,-147,969.06,24-06-2025,IS-2206-20250624,store_keeper
TXN-01447,ELE-099,CAN-023,RECEIPT,387,4668.36,19-05-2025,RE-1537-20250519,auto_process
TXN-01448,TYR-143,USA-034,RECEIPT,54,4655.61,08-08-2025,RE-5475-20250808,system_admin
TXN-01449,ELE-111,UK-008,TRANSFER,107,7982.9,06-08-2025,TR-3763-20250806,system_admin
TXN-01450,CAB-013,BRA-038,RECEIPT,239,131.55,18-05-2025,RE-7594-20250518,auto_process
TXN-01451,CAB-040,GER-003,RECEIPT,495,79.86,01-06-2025,RE-5804-20250601,store_keeper
TXN-01452,CAB-020,JAP-036,RECEIPT,303,69.28,25-02-2025,RE-9725-20250225,system_admin
TXN-01453,MIR-196,USA-042,ISSUE,-107,741.38,05-08-2025,IS-9877-20250805,inventory_mgr
TXN-01454,LIG-060,USA-050,RECEIPT,191,588.88,05-08-2025,RE-6007-20250805,inventory_mgr
TXN-01455,MIR-191,UK-016,TRANSFER,109,1144.85,15-07-2025,TR-5007-20250715,inventory_mgr
TXN-01456,CAB-001,BRA-006,RECEIPT,366,61.87,01-05-2025,RE-8340-20250501,store_keeper
TXN-01457,TYR-141,CAN-007,RECEIPT,167,3430.36,24-04-2025,RE-4380-20250424,store_keeper
TXN-01458,CAB-021,AUS-013,ISSUE,-33,67.46,26-03-2025,IS-1476-20250326,inventory_mgr
TXN-01459,CAB-040,JAP-004,RECEIPT,68,86.76,30-06-2025,RE-3511-20250630,store_keeper
TXN-01460,MIR-188,GER-019,ISSUE,-20,237.34,26-06-2025,IS-9245-20250626,auto_process
TXN-01461,CAB-032,USA-034,ISSUE,-27,86.27,04-06-2025,IS-8409-20250604,system_admin
TXN-01462,ELE-086,USA-034,RECEIPT,496,6118.01,23-06-2025,RE-3027-20250623,system_admin
TXN-01463,TYR-159,USA-034,ISSUE,-40,9518.59,07-08-2025,IS-1077-20250807,system_admin
TXN-01464,ELE-100,UK-040,ISSUE,-84,8192.93,12-05-2025,IS-7103-20250512,auto_process
TXN-01465,ELE-092,IND-001,RECEIPT,257,7249.64,05-06-2025,RE-6590-20250605,store_keeper
TXN-01466,LIG-080,CAN-023,TRANSFER,-186,1570.84,10-07-2025,TR-6977-20250710,inventory_mgr
TXN-01467,TYR-157,JAP-020,TRANSFER,-89,9736.92,11-08-2025,TR-2160-20250811,inventory_mgr
TXN-01468,MIR-173,CAN-015,TRANSFER,142,1022.64,02-07-2025,TR-5877-20250702,inventory_mgr
TXN-01469,MIR-175,USA-050,RECEIPT,159,1216.12,27-06-2025,RE-3357-20250627,inventory_mgr
TXN-01470,MIR-190,JAP-004,TRANSFER,0,494.26,03-03-2025,TR-4487-20250303,store_keeper
TXN-01471,MIR-181,IND-041,ISSUE,-200,360.29,24-06-2025,IS-7610-20250624,store_keeper
TXN-01472,MIR-184,AUS-029,ISSUE,-213,1166.08,07-04-2025,IS-5856-20250407,store_keeper
TXN-01473,TYR-160,IND-049,RECEIPT,142,8426.54,18-06-2025,RE-9202-20250618,inventory_mgr
TXN-01474,LIG-060,AUS-005,TRANSFER,-80,591.4,26-02-2025,TR-2885-20250226,auto_process
TXN-01475,LIG-046,USA-050,TRANSFER,-89,851.02,27-05-2025,TR-7776-20250527,store_keeper
TXN-01476,LIG-063,UK-024,TRANSFER,28,654.44,01-07-2025,TR-7960-20250701,system_admin
TXN-01477,ELE-090,UK-040,TRANSFER,2,3361.75,26-05-2025,TR-9029-20250526,inventory_mgr
TXN-01478,MIR-196,AUS-021,ISSUE,-39,605,16-02-2025,IS-4739-20250216,inventory_mgr
TXN-01479,LIG-071,UK-016,TRANSFER,-27,390.44,09-07-2025,TR-1775-20250709,system_admin
TXN-01480,TYR-137,JAP-020,ISSUE,-255,2312.34,22-05-2025,IS-6351-20250522,auto_process
TXN-01481,TYR-133,AUS-037,ISSUE,-11,3808.87,22-07-2025,IS-4128-20250722,inventory_mgr
TXN-01482,LIG-048,GER-019,ISSUE,-109,2333.78,09-04-2025,IS-7185-20250409,system_admin
TXN-01483,LIG-052,CAN-031,TRANSFER,-170,1345.62,18-02-2025,TR-9339-20250218,inventory_mgr
TXN-01484,ELE-084,JAP-036,RECEIPT,319,3150.5,06-07-2025,RE-2502-20250706,inventory_mgr
TXN-01485,ELE-095,AUS-021,RECEIPT,271,3355.01,18-07-2025,RE-3129-20250718,auto_process
TXN-01486,TYR-152,UK-032,ISSUE,-51,10188.65,11-04-2025,IS-5795-20250411,auto_process
TXN-01487,MIR-170,UK-008,ISSUE,-167,391.43,04-06-2025,IS-1605-20250604,store_keeper
TXN-01488,LIG-047,IND-009,RECEIPT,52,949.85,17-03-2025,RE-6302-20250317,inventory_mgr
TXN-01489,MIR-170,CAN-015,RECEIPT,278,354.24,27-05-2025,RE-8016-20250527,inventory_mgr
TXN-01490,CAB-039,CAN-039,TRANSFER,197,58.5,23-06-2025,TR-3074-20250623,store_keeper
TXN-01491,ELE-087,AUS-021,ISSUE,-230,2117.31,11-08-2025,IS-5479-20250811,inventory_mgr
TXN-01492,LIG-068,IND-049,TRANSFER,183,2206.86,31-05-2025,TR-9529-20250531,system_admin
TXN-01493,ELE-111,BRA-006,ISSUE,-158,7945.08,02-03-2025,IS-5979-20250302,store_keeper
TXN-01494,ELE-096,JAP-020,TRANSFER,87,4677.33,05-06-2025,TR-2849-20250605,system_admin
TXN-01495,CAB-005,UK-024,TRANSFER,-67,49.83,27-07-2025,TR-5743-20250727,store_keeper
TXN-01496,CAB-034,CAN-039,TRANSFER,-73,80.87,23-02-2025,TR-4608-20250223,inventory_mgr
TXN-01497,ELE-098,CAN-031,ISSUE,-230,4851.23,21-05-2025,IS-3670-20250521,auto_process
TXN-01498,CAB-032,IND-017,RECEIPT,465,92.85,10-03-2025,RE-2984-20250310,inventory_mgr
TXN-01499,TYR-143,BRA-046,RECEIPT,217,5723.21,07-04-2025,RE-9341-20250407,store_keeper
TXN-01500,MIR-181,UK-032,TRANSFER,103,387.26,12-03-2025,TR-3078-20250312,inventory_mgr
TXN-01501,MIR-198,JAP-028,ISSUE,-95,1580.76,30-04-2025,IS-8915-20250430,store_keeper
TXN-01502,ELE-088,BRA-046,TRANSFER,-165,5669.3,20-04-2025,TR-5334-20250420,auto_process
TXN-01503,MIR-165,USA-002,RECEIPT,417,1507.4,29-06-2025,RE-2804-20250629,system_admin
TXN-01504,ELE-087,GER-035,RECEIPT,332,2289.23,23-07-2025,RE-6834-20250723,store_keeper
TXN-01505,CAB-039,USA-042,ISSUE,-223,56.08,09-03-2025,IS-5576-20250309,store_keeper
TXN-01506,MIR-181,GER-011,ISSUE,-123,408.33,21-07-2025,IS-1586-20250721,auto_process
TXN-01507,ELE-095,UK-008,TRANSFER,23,3554.16,26-02-2025,TR-7619-20250226,auto_process
TXN-01508,LIG-074,UK-016,RECEIPT,385,758.99,29-07-2025,RE-5093-20250729,auto_process
TXN-01509,ELE-103,USA-018,TRANSFER,-120,3101.89,19-07-2025,TR-6655-20250719,auto_process
TXN-01510,LIG-042,IND-017,RECEIPT,204,1263.24,17-05-2025,RE-9661-20250517,system_admin
